COMPILER_VERSION Clang 22.1.7
ARRAY_LENGTH 1000000
ARRAY_COUNT 20
ITER_COUNT 3
NUM_TESTS 31
TEST_TYPE random
SEED 1784096440
MEMORY 0.149012 GiB

Init: 480

## MERGING 3 LISTS ##
Baseline (copy+sort) 71
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Find Unrolled (Os)                       | true    |      ? |       412,412,418 |             2.8284 |
Heap Cache (O1)                          | true    |      ? |       261,262,262 |             0.4714 |
Find Unrolled (Oz)                       | true    |      ? |       416,417,418 |             0.8165 |
Find Unrolled (O1)                       | true    |      ? |       413,413,413 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       155,155,155 |             0.0000 |
Find SIMD (O3)                           | true    |      ? |       221,222,222 |             0.4714 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       155,156,156 |             0.4714 |
Find Unrolled (O2)                       | true    |      ? |       415,417,418 |             1.2472 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |       691,693,704 |             5.7155 |
Insert Cache (O1)                        | true    |      ? |       161,161,162 |             0.4714 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       284,284,285 |             0.4714 |
Find SIMD (O2)                           | true    |      ? |       227,227,228 |             0.4714 |
Tournament Tree (O3)                     | true    |      ? |       314,315,315 |             0.4714 |
Tournament Tree (Oz)                     | true    |      ? |       353,354,361 |             3.5590 |
Find Unrolled (O3)                       | true    |      ? |       416,417,419 |             1.2472 |
Heap Cache (O2)                          | true    |      ? |       211,211,212 |             0.4714 |
Find SIMD (Os)                           | true    |      ? |       220,220,220 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       312,313,315 |             1.2472 |
Tournament Tree (O2)                     | true    |      ? |       314,315,317 |             1.2472 |
Insert Cache (O3)                        | true    |      ? |       155,155,156 |             0.4714 |
Heap Cache (Oz)                          | true    |      ? |       689,690,694 |             2.1602 |
Find SIMD (Oz)                           | true    |      ? |       222,222,223 |             0.4714 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       350,351,351 |             0.4714 |

## MERGING 15 LISTS ##
Baseline (copy+sort) 353
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       168,169,169 |             0.4714 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       275,275,275 |             0.0000 |
Find SIMD (O1)                           | true    |      ? |       236,236,237 |             0.4714 |
Find Unrolled (Os)                       | true    |      ? |       456,457,460 |             1.6997 |
Heap Cache (O1)                          | true    |      ? |       289,289,290 |             0.4714 |
Find Unrolled (Oz)                       | true    |      ? |       457,457,457 |             0.0000 |
Find Unrolled (O1)                       | true    |      ? |       458,458,459 |             0.4714 |
Insert Cache (O2)                        | true    |      ? |       170,170,170 |             0.0000 |
Find SIMD (O3)                           | true    |      ? |       234,235,236 |             0.8165 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       172,173,174 |             0.8165 |
Find Unrolled (O2)                       | true    |      ? |       459,459,460 |             0.4714 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |       773,773,778 |             2.3570 |
Insert Cache (O1)                        | true    |      ? |       176,176,176 |             0.0000 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       305,306,306 |             0.4714 |
Find SIMD (O2)                           | true    |      ? |       240,241,242 |             0.8165 |
Tournament Tree (O3)                     | true    |      ? |       336,337,337 |             0.4714 |
Tournament Tree (Oz)                     | true    |      ? |       380,380,381 |             0.4714 |
Find Unrolled (O3)                       | true    |      ? |       457,457,457 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |       232,233,233 |             0.4714 |
Find SIMD (Os)                           | true    |      ? |       233,234,234 |             0.4714 |
Tournament Tree (O1)                     | true    |      ? |       337,338,339 |             0.8165 |
Tournament Tree (O2)                     | true    |      ? |       340,340,340 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       169,170,170 |             0.4714 |
Heap Cache (Oz)                          | true    |      ? |       772,774,807 |            16.0485 |
Find SIMD (Oz)                           | true    |      ? |       236,237,238 |             0.8165 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       350,351,352 |             0.8165 |

## MERGING 16 LISTS ##
Baseline (copy+sort) 405
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       184,185,186 |             0.8165 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       305,305,306 |             0.4714 |
Find SIMD (O1)                           | true    |      ? |       253,254,255 |             0.8165 |
Find Unrolled (Os)                       | true    |      ? |       518,519,521 |             1.2472 |
Heap Cache (O1)                          | true    |      ? |       310,311,312 |             0.8165 |
Find Unrolled (Oz)                       | true    |      ? |       516,517,519 |             1.2472 |
Find Unrolled (O1)                       | true    |      ? |       518,518,520 |             0.9428 |
Insert Cache (O2)                        | true    |      ? |       186,186,188 |             0.9428 |
Find SIMD (O3)                           | true    |      ? |       251,252,253 |             0.8165 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       190,191,191 |             0.4714 |
Find Unrolled (O2)                       | true    |      ? |       515,517,529 |             6.1824 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |       827,829,832 |             2.0548 |
Insert Cache (O1)                        | true    |      ? |       192,193,193 |             0.4714 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       326,326,327 |             0.4714 |
Find SIMD (O2)                           | true    |      ? |       258,260,260 |             0.9428 |
Tournament Tree (O3)                     | true    |      ? |       357,358,359 |             0.8165 |
Tournament Tree (Oz)                     | true    |      ? |       411,411,411 |             0.0000 |
Find Unrolled (O3)                       | true    |      ? |       517,518,519 |             0.8165 |
Heap Cache (O2)                          | true    |      ? |       249,249,250 |             0.4714 |
Find SIMD (Os)                           | true    |      ? |       249,250,250 |             0.4714 |
Tournament Tree (O1)                     | true    |      ? |       359,360,366 |             3.0912 |
Tournament Tree (O2)                     | true    |      ? |       361,362,365 |             1.6997 |
Insert Cache (O3)                        | true    |      ? |       185,185,186 |             0.4714 |
Heap Cache (Oz)                          | true    |      ? |       827,827,828 |             0.4714 |
Find SIMD (Oz)                           | true    |      ? |       252,252,252 |             0.0000 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       402,404,406 |             1.6330 |

## MERGING 17 LISTS ##
Baseline (copy+sort) 400
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       199,199,200 |             0.4714 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       332,332,332 |             0.0000 |
Find SIMD (O1)                           | true    |      ? |       278,278,279 |             0.4714 |
Find Unrolled (Os)                       | true    |      ? |       571,572,573 |             0.8165 |
Heap Cache (O1)                          | true    |      ? |       328,328,328 |             0.0000 |
Find Unrolled (Oz)                       | true    |      ? |       574,575,576 |             0.8165 |
Find Unrolled (O1)                       | true    |      ? |       574,575,576 |             0.8165 |
Insert Cache (O2)                        | true    |      ? |       201,202,204 |             1.2472 |
Find SIMD (O3)                           | true    |      ? |       276,277,277 |             0.4714 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       207,208,215 |             3.5590 |
Find Unrolled (O2)                       | true    |      ? |       570,571,571 |             0.4714 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |       897,901,901 |             1.8856 |
Insert Cache (O1)                        | true    |      ? |       208,208,209 |             0.4714 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       361,362,362 |             0.4714 |
Find SIMD (O2)                           | true    |      ? |       284,284,286 |             0.9428 |
Tournament Tree (O3)                     | true    |      ? |       405,405,407 |             0.9428 |
Tournament Tree (Oz)                     | true    |      ? |       465,467,469 |             1.6330 |
Find Unrolled (O3)                       | true    |      ? |       574,574,575 |             0.4714 |
Heap Cache (O2)                          | true    |      ? |       267,267,269 |             0.9428 |
Find SIMD (Os)                           | true    |      ? |       275,275,275 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       400,400,401 |             0.4714 |
Tournament Tree (O2)                     | true    |      ? |       404,404,405 |             0.4714 |
Insert Cache (O3)                        | true    |      ? |       199,200,201 |             0.8165 |
Heap Cache (Oz)                          | true    |      ? |       894,900,912 |             7.4833 |
Find SIMD (Oz)                           | true    |      ? |       279,280,280 |             0.4714 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       395,396,397 |             0.8165 |

## MERGING 18 LISTS ##
Baseline (copy+sort) 449
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       216,216,217 |             0.4714 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       366,366,367 |             0.4714 |
Find SIMD (O1)                           | true    |      ? |       296,297,298 |             0.8165 |
Find Unrolled (Os)                       | true    |      ? |       628,628,630 |             0.9428 |
Heap Cache (O1)                          | true    |      ? |       354,355,362 |             3.5590 |
Find Unrolled (Oz)                       | true    |      ? |       631,632,633 |             0.8165 |
Find Unrolled (O1)                       | true    |      ? |       628,630,631 |             1.2472 |
Insert Cache (O2)                        | true    |      ? |       216,217,221 |             2.1602 |
Find SIMD (O3)                           | true    |      ? |       294,294,295 |             0.4714 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       223,225,230 |             2.9439 |
Find Unrolled (O2)                       | true    |      ? |       630,631,632 |             0.8165 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |      974,985,1029 |            23.7627 |
Insert Cache (O1)                        | true    |      ? |       224,225,225 |             0.4714 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       397,397,402 |             2.3570 |
Find SIMD (O2)                           | true    |      ? |       305,305,306 |             0.4714 |
Tournament Tree (O3)                     | true    |      ? |       451,451,456 |             2.3570 |
Tournament Tree (Oz)                     | true    |      ? |       500,501,509 |             4.0277 |
Find Unrolled (O3)                       | true    |      ? |       627,628,629 |             0.8165 |
Heap Cache (O2)                          | true    |      ? |       289,289,290 |             0.4714 |
Find SIMD (Os)                           | true    |      ? |       293,294,296 |             1.2472 |
Tournament Tree (O1)                     | true    |      ? |       441,443,443 |             0.9428 |
Tournament Tree (O2)                     | true    |      ? |       444,444,445 |             0.4714 |
Insert Cache (O3)                        | true    |      ? |       215,215,215 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |      972,975,1018 |            21.0132 |
Find SIMD (Oz)                           | true    |      ? |       299,299,300 |             0.4714 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       446,447,447 |             0.4714 |

## MERGING 19 LISTS ##
Baseline (copy+sort) 449
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       231,232,232 |             0.4714 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       396,396,397 |             0.4714 |
Find SIMD (O1)                           | true    |      ? |       310,311,311 |             0.4714 |
Find Unrolled (Os)                       | true    |      ? |       694,695,697 |             1.2472 |
Heap Cache (O1)                          | true    |      ? |       380,381,382 |             0.8165 |
Find Unrolled (Oz)                       | true    |      ? |       689,689,690 |             0.4714 |
Find Unrolled (O1)                       | true    |      ? |       689,692,695 |             2.4495 |
Insert Cache (O2)                        | true    |      ? |       232,233,233 |             0.4714 |
Find SIMD (O3)                           | true    |      ? |       308,309,309 |             0.4714 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       241,241,242 |             0.4714 |
Find Unrolled (O2)                       | true    |      ? |       696,697,702 |             2.6247 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |    1060,1065,1108 |            21.5458 |
Insert Cache (O1)                        | true    |      ? |       242,242,244 |             0.9428 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       433,435,435 |             0.9428 |
Find SIMD (O2)                           | true    |      ? |       317,318,319 |             0.8165 |
Tournament Tree (O3)                     | true    |      ? |       491,491,493 |             0.9428 |
Tournament Tree (Oz)                     | true    |      ? |       534,535,537 |             1.2472 |
Find Unrolled (O3)                       | true    |      ? |       692,693,693 |             0.4714 |
Heap Cache (O2)                          | true    |      ? |       309,311,313 |             1.6330 |
Find SIMD (Os)                           | true    |      ? |       308,308,308 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       483,483,487 |             1.8856 |
Tournament Tree (O2)                     | true    |      ? |       482,483,483 |             0.4714 |
Insert Cache (O3)                        | true    |      ? |       232,232,232 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1055,1058,1062 |             2.8674 |
Find SIMD (Oz)                           | true    |      ? |       313,313,314 |             0.4714 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       447,448,454 |             3.0912 |

## MERGING 20 LISTS ##
Baseline (copy+sort) 505
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Insert Cache (Os)                        | true    |      ? |       246,247,247 |             0.4714 |
State Machine Cache (O2)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O3)                          | true    |      ? |       431,431,432 |             0.4714 |
Find SIMD (O1)                           | true    |      ? |       326,327,328 |             0.8165 |
Find Unrolled (Os)                       | true    |      ? |       740,745,751 |             4.4969 |
Heap Cache (O1)                          | true    |      ? |       410,411,411 |             0.4714 |
Find Unrolled (Oz)                       | true    |      ? |       745,745,747 |             0.9428 |
Find Unrolled (O1)                       | true    |      ? |       744,744,745 |             0.4714 |
Insert Cache (O2)                        | true    |      ? |       247,248,248 |             0.4714 |
Find SIMD (O3)                           | true    |      ? |       325,325,326 |             0.4714 |
State Machine Cache (O3)                 | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (Oz)                        | true    |      ? |       261,262,262 |             0.4714 |
Find Unrolled (O2)                       | true    |      ? |       735,735,736 |             0.4714 |
State Machine Cache (Os)                 | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (Os)                          | true    |      ? |    1125,1126,1128 |             1.2472 |
Insert Cache (O1)                        | true    |      ? |       258,258,260 |             0.9428 |
State Machine Cache (O1)                 | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       464,464,467 |             1.4142 |
Find SIMD (O2)                           | true    |      ? |       334,334,336 |             0.9428 |
Tournament Tree (O3)                     | true    |      ? |       529,529,530 |             0.4714 |
Tournament Tree (Oz)                     | true    |      ? |       561,561,563 |             0.9428 |
Find Unrolled (O3)                       | true    |      ? |       746,747,750 |             1.6997 |
Heap Cache (O2)                          | true    |      ? |       336,336,337 |             0.4714 |
Find SIMD (Os)                           | true    |      ? |       323,325,325 |             0.9428 |
Tournament Tree (O1)                     | true    |      ? |       519,519,520 |             0.4714 |
Tournament Tree (O2)                     | true    |      ? |       519,519,523 |             1.8856 |
Insert Cache (O3)                        | true    |      ? |       248,248,248 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1134,1137,1140 |             2.4495 |
Find SIMD (Oz)                           | true    |      ? |       331,331,332 |             0.4714 |
State Machine Cache (Oz)                 | false   |      ? |                 ? |                  ? | Unsupported
Baseline (copy+sort)                     | true    |      0 |       502,503,503 |             0.4714 |
